Gene ID	Gene Name	Reference	Strand	Start	End
ENSBTAG00000008278	TMEM187	X	+	40097615	40102129
ENSBTAG00000040348	ENSBTAG00000040348	X	-	22975003	22975128
ENSBTAG00000043402	SNORA43	X	-	7847685	7847816
ENSBTAG00000012747	FAM3A	X	-	40469573	40477912
ENSBTAG00000048163	ENSBTAG00000048163	X	-	93468215	93468595
ENSBTAG00000048051	TSPY-M2	X	-	58514390	58516607
ENSBTAG00000046796	ENSBTAG00000046796	X	+	9329628	9331874
ENSBTAG00000048274	ENSBTAG00000048274	X	-	82352350	82353434
ENSBTAG00000047120	ENSBTAG00000047120	X	-	41124895	41126541
ENSBTAG00000016820	ENSBTAG00000016820	X	-	148331468	148337003
ENSBTAG00000039195	NHS	X	-	132997980	133058879
ENSBTAG00000039434	FAM127A	X	-	18698172	18698995
ENSBTAG00000013279	FOXP3	X	-	92369104	92375461
ENSBTAG00000037550	ENSBTAG00000037550	X	+	131084954	131085409
ENSBTAG00000026003	GUCY2F	X	-	62214456	62364957
ENSBTAG00000012748	ENSBTAG00000012748	X	-	34800752	34801780
ENSBTAG00000032852	GPRASP2	X	+	50528609	50531696
ENSBTAG00000014397	ENSBTAG00000014397	X	+	23751993	23753633
ENSBTAG00000003121	FRMPD3	X	-	59847736	59915953
ENSBTAG00000017927	EGFL6	X	-	137102013	137145423
ENSBTAG00000024641	ZBED1	X	-	140282268	140284361
ENSBTAG00000007403	SLC7A3	X	+	85010185	85015644
ENSBTAG00000046835	ENSBTAG00000046835	X	+	4379760	4381789
ENSBTAG00000048245	ENSBTAG00000048245	X	+	84070560	84080527
ENSBTAG00000047804	ENSBTAG00000047804	X	+	36819757	36821027
ENSBTAG00000013349	ENSBTAG00000013349	X	+	69100655	69101990
ENSBTAG00000045853	ENSBTAG00000045853	X	-	41130959	41132723
ENSBTAG00000014798	CXCR3	X	+	84354015	84356815
ENSBTAG00000020522	TCP11X2	X	-	56005901	56020926
ENSBTAG00000044767	Vault	X	-	15419511	15419605
ENSBTAG00000046045	ENSBTAG00000046045	X	+	35334721	35335629
ENSBTAG00000013260	SPIN2	X	-	99440294	99442061
ENSBTAG00000004836	NRK	X	-	53481285	53508483
ENSBTAG00000045642	ENSBTAG00000045642	X	-	84029852	84033261
ENSBTAG00000002805	ENSBTAG00000002805	X	+	34629931	34631070
ENSBTAG00000013625	ENSBTAG00000013625	X	+	129541464	129542201
ENSBTAG00000022399	ENSBTAG00000022399	X	-	10114747	10116139
ENSBTAG00000042720	U6	X	+	139603336	139603443
ENSBTAG00000032923	ENSBTAG00000032923	X	-	49737023	49737868
ENSBTAG00000016433	FANCB	X	+	135904189	135921413
ENSBTAG00000045653	FAM46D	X	-	75958544	75982689
ENSBTAG00000029878	bta-mir-188	X	+	92886827	92886912
ENSBTAG00000022837	ZNF75	X	-	18812423	18824258
ENSBTAG00000038660	MGC134232	X	+	131184675	131215850
ENSBTAG00000032806	ENSBTAG00000032806	X	-	58242198	58242746
ENSBTAG00000004955	SYTL5	X	-	110714229	110797438
ENSBTAG00000046210	ENSBTAG00000046210	X	-	53891542	53893052
ENSBTAG00000003855	FAM120C	X	-	96940223	97058719
ENSBTAG00000025952	ENSBTAG00000025952	X	-	148774930	148780901
ENSBTAG00000047138	AVPR2	X	+	40036423	40038823
ENSBTAG00000048124	ENSBTAG00000048124	X	-	59797015	59797081
ENSBTAG00000017769	RIBC1	X	+	96253141	96266985
ENSBTAG00000048187	ENSBTAG00000048187	X	-	4517300	4518975
ENSBTAG00000024675	CYSLTR1	X	+	79070578	79071600
ENSBTAG00000046838	ENSBTAG00000046838	X	+	115892940	116081425
ENSBTAG00000012729	ARHGEF9	X	+	101747194	102063219
ENSBTAG00000001007	SLC25A43	X	+	3646867	3687086
ENSBTAG00000000895	TAF9B	X	+	79269814	79277533
ENSBTAG00000047211	ENSBTAG00000047211	X	-	57984883	57986035
ENSBTAG00000011056	IDS	X	-	32309003	32324475
ENSBTAG00000018112	TBL1X	X	-	144430889	144489539
ENSBTAG00000002626	ARHGAP6	X	+	137588934	137693777
ENSBTAG00000045525	ENSBTAG00000045525	X	+	1632347	1632415
ENSBTAG00000035641	ENSBTAG00000035641	X	-	118603966	118605128
ENSBTAG00000029950	bta-mir-505	X	-	23387291	23387380
ENSBTAG00000047439	ENSBTAG00000047439	X	-	57162747	57167940
ENSBTAG00000047385	ENSBTAG00000047385	X	-	72061677	72065341
ENSBTAG00000046314	ENSBTAG00000046314	X	-	56796341	56826755
ENSBTAG00000004008	FAM199X	X	+	58613667	58638203
ENSBTAG00000020144	GPR34	X	-	107382043	107383173
ENSBTAG00000046539	ENSBTAG00000046539	X	-	47650081	47650494
ENSBTAG00000048126	ENSBTAG00000048126	X	+	15232587	15233199
ENSBTAG00000046027	ENSBTAG00000046027	X	+	118705761	118706705
ENSBTAG00000022339	ENSBTAG00000022339	X	+	45982171	45983368
ENSBTAG00000048188	ENSBTAG00000048188	X	+	11791776	11797280
ENSBTAG00000019009	ENSBTAG00000019009	X	-	28318646	28319668
ENSBTAG00000002113	ZNF484	X	-	91031761	91044478
ENSBTAG00000047213	ENSBTAG00000047213	X	+	50499828	50502731
ENSBTAG00000001058	SRPK3	X	+	39912160	39916763
ENSBTAG00000045387	ENSBTAG00000045387	X	+	129285062	129285138
ENSBTAG00000047708	CD99L2	X	-	33639092	33646559
ENSBTAG00000043127	U6	X	+	73081672	73081774
ENSBTAG00000046613	U6	X	+	136261573	136261679
ENSBTAG00000029973	bta-mir-18b	X	-	17918368	17918442
ENSBTAG00000004280	SRPX	X	+	110531879	110672966
ENSBTAG00000010922	TRAPPC2	X	+	136987601	136999691
ENSBTAG00000045614	ENSBTAG00000045614	X	+	71950729	71951187
ENSBTAG00000021059	TNMD	X	-	50951671	50973156
ENSBTAG00000019546	CT55	X	-	18770047	18782689
ENSBTAG00000043237	SNORA11	X	+	95552022	95552148
ENSBTAG00000009476	FIGF	X	+	135366419	135410968
ENSBTAG00000048281	ENSBTAG00000048281	X	-	24998138	24998914
ENSBTAG00000045565	NHSL2	X	-	83663266	83668629
ENSBTAG00000044666	SNORD112	X	-	132302882	132302952
ENSBTAG00000048215	ENSBTAG00000048215	X	-	32685378	32687929
ENSBTAG00000043141	U6	X	-	2261404	2261510
ENSBTAG00000003601	ZMAT1	X	-	55653716	55694963
ENSBTAG00000036929	U3	X	+	61789727	61789936
ENSBTAG00000039753	ENSBTAG00000039753	X	-	115078602	115079967
ENSBTAG00000000520	ATP2B3	X	+	39677597	39720987
ENSBTAG00000008839	AMER1	X	+	101529564	101532923
ENSBTAG00000039377	SLITRK2	X	-	28706984	28709518
ENSBTAG00000043801	ENSBTAG00000043801	X	+	67814531	67814610
ENSBTAG00000042303	U8	X	+	118280890	118281023
ENSBTAG00000005616	BRS3	X	+	20084099	20088362
ENSBTAG00000004586	ENSBTAG00000004586	X	+	65143672	65149272
ENSBTAG00000017843	CD40LG	X	+	20249086	20260907
ENSBTAG00000040406	ENSBTAG00000040406	X	+	113801668	113803821
ENSBTAG00000047581	ENSBTAG00000047581	X	+	127191569	127192600
ENSBTAG00000043695	bta-mir-450b	X	-	18178909	18178985
ENSBTAG00000008047	ZDHHC15	X	+	80774502	80846688
ENSBTAG00000047709	ENSBTAG00000047709	X	-	123603172	123605485
ENSBTAG00000046366	CLDN34	X	+	143692535	143693164
ENSBTAG00000047290	ENSBTAG00000047290	X	-	19517747	19519510
ENSBTAG00000009545	PPEF1	X	-	131866408	131954986
ENSBTAG00000034266	ENSBTAG00000034266	X	-	129382029	129382406
ENSBTAG00000030039	ENSBTAG00000030039	X	+	110273860	110273942
ENSBTAG00000046155	RGN	X	+	90732502	90747294
ENSBTAG00000014770	GPR119	X	-	14260385	14261392
ENSBTAG00000013277	CCDC22	X	+	92353297	92368376
ENSBTAG00000046452	ENSBTAG00000046452	X	+	4247933	4250133
ENSBTAG00000008511	ENSBTAG00000008511	X	+	122325331	122327649
ENSBTAG00000014457	ENSBTAG00000014457	X	-	118995028	118997078
ENSBTAG00000047218	ENSBTAG00000047218	X	-	63896594	63897112
ENSBTAG00000009477	PIR	X	+	135257227	135366022
ENSBTAG00000048092	ENSBTAG00000048092	X	-	123706888	123707919
ENSBTAG00000043320	U6	X	+	30406599	30406706
ENSBTAG00000020420	AP1S2	X	+	134965647	134991291
ENSBTAG00000038090	ENSBTAG00000038090	X	-	116407339	116407980
ENSBTAG00000045440	ENSBTAG00000045440	X	+	2991587	2991656
ENSBTAG00000020750	AFF2	X	+	31424252	31964101
ENSBTAG00000045809	ENSBTAG00000045809	X	+	134370954	134372211
ENSBTAG00000014169	PCDH19	X	+	51118208	51246606
ENSBTAG00000005219	ENSBTAG00000005219	X	+	1383595	1454584
ENSBTAG00000018819	TENM1	X	-	8278045	8926654
ENSBTAG00000013077	SATL1	X	+	75149333	75151831
ENSBTAG00000035438	ENSBTAG00000035438	X	-	143451491	143490945
ENSBTAG00000016653	ENSBTAG00000016653	X	+	128143619	128145450
ENSBTAG00000000441	SLC25A53	X	-	58542825	58551785
ENSBTAG00000001886	FAM122B	X	-	18407391	18436265
ENSBTAG00000039890	FAM127A	X	-	18728865	18729206
ENSBTAG00000045201	ENSBTAG00000045201	X	-	116573547	116573621
ENSBTAG00000018583	ENSBTAG00000018583	X	+	125003775	125005544
ENSBTAG00000007798	DGAT2L6	X	-	85556424	85577736
ENSBTAG00000018292	MOSPD2	X	-	135804051	135892336
ENSBTAG00000045773	ENSBTAG00000045773	X	+	29476965	29477684
ENSBTAG00000035122	ENSBTAG00000035122	X	+	143653392	143661756
ENSBTAG00000035442	ENSBTAG00000035442	X	+	28811970	28812350
ENSBTAG00000014287	ENSBTAG00000014287	X	+	58419391	58420170
ENSBTAG00000002427	ENSBTAG00000002427	X	-	23837351	23838406
ENSBTAG00000044891	snoU109	X	-	18412662	18412801
ENSBTAG00000019417	ARMCX2	X	-	55447561	55451996
ENSBTAG00000003290	SLC9A7	X	-	90182201	90265892
ENSBTAG00000036060	ENSBTAG00000036060	X	+	32978867	32979646
ENSBTAG00000015769	VSIG4	X	+	99894566	99933646
ENSBTAG00000046774	ZNF182	X	+	92807957	92830879
ENSBTAG00000019553	AKAP17A	X	-	3481955	3508062
ENSBTAG00000027843	TCEAL8	X	-	57476264	57477875
ENSBTAG00000022288	AMMECR1	X	-	63076962	63193217
ENSBTAG00000020136	CASK	X	+	107157282	107531020
ENSBTAG00000031320	ENSBTAG00000031320	X	-	121951935	121952981
ENSBTAG00000030019	bta-mir-545	X	+	81951373	81951478
ENSBTAG00000029818	bta-mir-224	X	-	34664590	34664670
ENSBTAG00000032833	ENSBTAG00000032833	X	-	137215428	137216823
ENSBTAG00000002562	PRAF2	X	-	92231884	92234517
ENSBTAG00000043130	SNORD62	X	+	40711311	40711396
ENSBTAG00000009775	PRRG3	X	+	34402712	34407507
ENSBTAG00000020194	FGF13	X	-	22043210	22118277
ENSBTAG00000016206	MAOA	X	-	105380194	105462564
ENSBTAG00000013044	GAB3	X	+	39064089	39147727
ENSBTAG00000010948	CLIC2	X	+	38498587	38523525
ENSBTAG00000036374	bta-mir-362	X	+	92898442	92898506
ENSBTAG00000047168	ENSBTAG00000047168	X	+	58269722	58271618
ENSBTAG00000019885	ZNF280C	X	-	14035125	14080978
ENSBTAG00000008248	DMD	X	+	117442266	117604200
ENSBTAG00000013462	L1CAM	X	-	39990127	40004312
ENSBTAG00000017948	SPIN4	X	+	102213442	102214191
ENSBTAG00000046653	ENSBTAG00000046653	X	+	32717108	32719660
ENSBTAG00000047531	ARHGAP4	X	-	40038943	40054667
ENSBTAG00000005776	ZNF185	X	+	35452632	35491147
ENSBTAG00000047092	ENSBTAG00000047092	X	-	143557040	143559418
ENSBTAG00000021100	PPP1R3F	X	+	92387161	92403412
ENSBTAG00000033445	ENSBTAG00000033445	X	-	37580552	37582230
ENSBTAG00000017184	MGC155143	X	-	5043334	5050947
ENSBTAG00000033894	ENSBTAG00000033894	X	-	124040483	124042203
ENSBTAG00000038589	ZNF157	X	+	90997109	91000794
ENSBTAG00000010463	ENSBTAG00000010463	X	-	14294117	14368145
ENSBTAG00000047492	U6	X	+	129071911	129072017
ENSBTAG00000045052	bta-mir-764	X	+	67800435	67800529
ENSBTAG00000040132	MUM1L1	X	+	53703694	53705778
ENSBTAG00000026139	ARMCX1	X	+	55368951	55370786
ENSBTAG00000047493	ENSBTAG00000047493	X	+	111632661	111633453
ENSBTAG00000020390	ARL13A	X	+	54927386	54937126
ENSBTAG00000022501	ENSBTAG00000022501	X	-	56352219	56473249
ENSBTAG00000005950	GPR50	X	+	33906184	33910776
ENSBTAG00000014095	UCHL5IP	X	-	39596886	39613895
ENSBTAG00000029864	bta-mir-504	X	-	22083689	22083771
ENSBTAG00000024210	ENSBTAG00000024210	X	+	15389374	15390372
ENSBTAG00000005378	XKRX	X	-	54851532	54863403
ENSBTAG00000048296	TMEM27	X	+	135092215	135124289
ENSBTAG00000022502	ENSBTAG00000022502	X	-	57349792	57355477
ENSBTAG00000007844	CETN2	X	-	35382935	35386969
ENSBTAG00000020419	ENSBTAG00000020419	X	-	134994768	135018042
ENSBTAG00000020551	ABCD1	X	+	39869943	39885758
ENSBTAG00000044461	U3	X	-	89548253	89548339
ENSBTAG00000015532	NR0B1	X	+	118534503	118540311
ENSBTAG00000047620	ENSBTAG00000047620	X	+	4092796	4092893
ENSBTAG00000010065	TRPC5	X	-	65246771	65449919
ENSBTAG00000001049	KAL1	X	+	145362862	145568526
ENSBTAG00000042934	U6	X	-	103147032	103147137
ENSBTAG00000037779	ENSBTAG00000037779	X	-	47257804	47257925
ENSBTAG00000044503	U6	X	+	107160809	107160904
ENSBTAG00000046448	ENSBTAG00000046448	X	-	110651578	110652129
ENSBTAG00000017850	ARHGEF6	X	-	20273538	20389008
ENSBTAG00000008552	PLXNA3	X	-	40441196	40449872
ENSBTAG00000038497	CT47B1	X	+	4355493	4387239
ENSBTAG00000045706	ENSBTAG00000045706	X	+	56638401	56639219
ENSBTAG00000016221	AMOT	X	-	68598671	68657930
ENSBTAG00000024943	ENSBTAG00000024943	X	+	60843084	60858779
ENSBTAG00000015801	EFNB1	X	-	86944028	86956186
ENSBTAG00000006535	IRS4	X	-	61853458	61857225
ENSBTAG00000042884	snoU2-30	X	-	85197994	85198063
ENSBTAG00000037788	ENSBTAG00000037788	X	+	125748740	125748852
ENSBTAG00000029904	bta-mir-222	X	+	103538141	103538250
ENSBTAG00000038449	ENSBTAG00000038449	X	-	56116156	56156237
ENSBTAG00000003184	GATA1	X	+	91982660	91985592
ENSBTAG00000005953	ESX1	X	-	58699812	58706139
ENSBTAG00000047898	ENSBTAG00000047898	X	+	67203799	67203868
ENSBTAG00000045222	ENSBTAG00000045222	X	+	31246183	31246252
ENSBTAG00000047867	ENSBTAG00000047867	X	-	56483672	56484314
ENSBTAG00000020022	IL13RA2	X	-	22436400	22455773
ENSBTAG00000006977	PLP1	X	+	57865111	57880915
ENSBTAG00000042136	U6	X	-	87243997	87244103
ENSBTAG00000047411	ENSBTAG00000047411	X	-	89907348	89908678
ENSBTAG00000044037	DACH2	X	-	72745652	72755858
ENSBTAG00000043523	7SK	X	-	11449828	11450142
ENSBTAG00000002615	LONRF3	X	+	3237205	3272604
ENSBTAG00000000154	IRF2BP1	X	+	11966614	11968272
ENSBTAG00000046899	ENSBTAG00000046899	X	+	3808289	3808376
ENSBTAG00000012623	NDP	X	+	105124226	105150720
ENSBTAG00000037868	ENSBTAG00000037868	X	+	96939477	96939600
ENSBTAG00000045537	ENSBTAG00000045537	X	+	118804871	118805932
ENSBTAG00000046589	ENSBTAG00000046589	X	-	111447210	111448433
ENSBTAG00000044506	SNORA31	X	+	60366504	60366591
ENSBTAG00000011310	FAM155B	X	-	86163690	86189860
ENSBTAG00000000955	RBM41	X	+	60601143	60666792
ENSBTAG00000010923	RAB9A	X	-	137004145	137023608
ENSBTAG00000021968	ENSBTAG00000021968	X	+	60777949	60806210
ENSBTAG00000021624	GAPDH	X	-	66893739	66896567
ENSBTAG00000046469	U6	X	-	77981840	77981946
ENSBTAG00000032307	ENSBTAG00000032307	X	+	125258255	125259234
XIST	XIST	X	+	82260946	82294470
ENSBTAG00000014138	MTM1	X	+	33460693	33551321
ENSBTAG00000042737	U6	X	-	147792502	147792603
ENSBTAG00000030107	ENSBTAG00000030107	X	-	3841100	3841212
ENSBTAG00000046582	ENSBTAG00000046582	X	+	111529262	111529813
ENSBTAG00000018311	ENSBTAG00000018311	X	-	32020738	32021265
ENSBTAG00000042556	U6	X	-	34302844	34302950
ENSBTAG00000002292	SMARCA1	X	-	13358799	13433781
ENSBTAG00000015712	POU3F4	X	-	73224661	73225752
ENSBTAG00000001877	HMGN5	X	+	70619741	70628828
ENSBTAG00000003320	GLRA4	X	-	57773646	57798407
ENSBTAG00000045876	MORC4	X	+	60057722	60075100
ENSBTAG00000047939	ENSBTAG00000047939	X	-	19076732	19117275
ENSBTAG00000036367	bta-mir-374b	X	+	82023911	82024005
ENSBTAG00000036908	5S_rRNA	X	-	17252324	17252442
ENSBTAG00000015670	PAK3	X	+	64404549	64659083
ENSBTAG00000034712	RAB33A	X	+	14002641	14013045
ENSBTAG00000042157	U6	X	-	137187090	137187197
ENSBTAG00000017628	MAP7D2	X	+	29753489	29792607
ENSBTAG00000008226	ENSBTAG00000008226	X	+	25262323	25265111
ENSBTAG00000011788	CXorf38	X	+	108305477	108325933
ENSBTAG00000048108	ENSBTAG00000048108	X	+	47585523	47585896
ENSBTAG00000047536	PRRG1	X	+	111483754	111486589
ENSBTAG00000029803	bta-mir-221	X	+	103538835	103538944
ENSBTAG00000003893	RPGR	X	-	110433908	110444196
ENSBTAG00000021713	MAMLD1	X	+	33285824	33402706
ENSBTAG00000008319	DUSP9	X	+	39785475	39788263
ENSBTAG00000045627	U6	X	-	28466654	28466760
ENSBTAG00000005042	SYN1	X	-	91223900	91228056
ENSBTAG00000007646	PIGA	X	+	135421261	135430737
ENSBTAG00000007428	CDKL5	X	-	132075497	132128273
ENSBTAG00000011780	SLITRK4	X	-	26731211	26733724
ENSBTAG00000036257	ENSBTAG00000036257	X	+	18992483	18992947
ENSBTAG00000016186	ENSBTAG00000016186	X	+	102773729	102775516
ENSBTAG00000042714	U6	X	-	18444018	18444127
ENSBTAG00000046159	ITM2A	X	+	77815173	77826620
ENSBTAG00000025651	ENSBTAG00000025651	X	-	6197162	6197546
ENSBTAG00000017241	ENSBTAG00000017241	X	-	81297834	81298336
ENSBTAG00000038228	FAM127A	X	+	18687103	18688288
ENSBTAG00000012491	ENSBTAG00000012491	X	-	148404252	148409530
ENSBTAG00000045891	ENSBTAG00000045891	X	+	55970537	55970635
ENSBTAG00000029781	bta-mir-106a	X	-	17918527	17918607
ENSBTAG00000040357	RNF12	X	-	114144059	114148031
ENSBTAG00000046769	ENSBTAG00000046769	X	-	99507839	99509617
ENSBTAG00000046229	ENSBTAG00000046229	X	+	50503409	50504136
ENSBTAG00000046059	U6	X	-	45145244	45145350
ENSBTAG00000014367	PRKX	X	+	138715324	138747777
ENSBTAG00000040043	ARMCX6	X	-	55413913	55415816
ENSBTAG00000045782	BMP15	X	+	93971184	93977809
ENSBTAG00000008966	TSPAN7	X	-	110055866	110188380
ENSBTAG00000046095	ENSBTAG00000046095	X	+	53511524	53522105
ENSBTAG00000006293	PLAC1	X	-	18201670	18238357
ENSBTAG00000009420	SCML2	X	+	132323731	132444517
ENSBTAG00000004706	SUV39H1	X	+	91856090	91868994
ENSBTAG00000011783	ENSBTAG00000011783	X	-	108331471	108332164
ENSBTAG00000017020	S100G	X	-	134101039	134104560
ENSBTAG00000044266	SNORD86	X	+	77525239	77525329
ENSBTAG00000014945	IQSEC2	X	-	96082197	96158317
ENSBTAG00000047410	ENSBTAG00000047410	X	-	112394492	112446984
ENSBTAG00000043870	U6	X	+	84623894	84624016
ENSBTAG00000045736	ENSBTAG00000045736	X	-	101169452	101169859
ENSBTAG00000047542	ENSBTAG00000047542	X	+	90561956	90562052
ENSBTAG00000044784	7SK	X	-	76958438	76958718
ENSBTAG00000018090	ZNF449	X	+	18910529	18918493
ENSBTAG00000005250	BGN	X	+	39639906	39653687
ENSBTAG00000012718	XK	X	-	111157579	111203561
ENSBTAG00000036058	ENSBTAG00000036058	X	-	32630887	32634643
ENSBTAG00000047954	ZNF75D	X	+	18874919	18886469
ENSBTAG00000005252	NUDT11	X	-	94214374	94219492
ENSBTAG00000045471	ENSBTAG00000045471	X	-	26593695	26593787
ENSBTAG00000046998	ENSBTAG00000046998	X	+	110261028	110261872
ENSBTAG00000016940	ENSBTAG00000016940	X	-	29683762	29687322
ENSBTAG00000029785	bta-mir-19b-2	X	-	17918008	17918090
ENSBTAG00000016399	AKAP4	X	-	93078364	93096381
ENSBTAG00000025951	ENSBTAG00000025951	X	+	148526584	148535857
ENSBTAG00000035018	ZCCHC12	X	+	3126452	3129071
ENSBTAG00000012319	KCNE1L	X	-	62455885	62457281
ENSBTAG00000003343	ENSBTAG00000003343	X	-	138471347	138472330
ENSBTAG00000042614	SNORA11	X	+	97732696	97732824
ENSBTAG00000044202	CNKSR2	X	-	128890378	129117572
ENSBTAG00000034064	MGC133764	X	-	118633280	118636998
ENSBTAG00000002996	SHROOM4	X	-	93577262	93628877
ENSBTAG00000026141	ENSBTAG00000026141	X	+	55319417	55323805
ENSBTAG00000040386	AT2	X	+	1026179	1027267
ENSBTAG00000047279	ENSBTAG00000047279	X	-	99588579	99589450
ENSBTAG00000031145	RS1	X	+	132047953	132063581
ENSBTAG00000045340	U6	X	+	66217553	66217651
ENSBTAG00000017767	GPR173	X	+	95933520	95953706
ENSBTAG00000019942	PABPC5	X	+	42008984	42011006
ENSBTAG00000032787	ENSBTAG00000032787	X	+	56507383	56518335
ENSBTAG00000027052	ENSBTAG00000027052	X	-	51424185	51425182
ENSBTAG00000019591	DCX	X	-	64755904	64861282
ENSBTAG00000011750	ENSBTAG00000011750	X	+	120291607	120296096
ENSBTAG00000022962	DGKK	X	-	93195774	93365863
ENSBTAG00000046560	ENSBTAG00000046560	X	+	18835412	18835689
ENSBTAG00000048060	TBX22	X	-	77347519	77357203
ENSBTAG00000046143	ENSBTAG00000046143	X	-	37593403	37595768
ENSBTAG00000047751	U6	X	-	143667400	143667506
ENSBTAG00000033874	ENSBTAG00000033874	X	+	32590619	32592442
ENSBTAG00000048143	WBP5	X	+	57246030	57246538
ENSBTAG00000039388	GPR101	X	-	20577362	20578873
ENSBTAG00000021962	CXORF23	X	+	29818828	29856065
ENSBTAG00000029592	5S_rRNA	X	-	148538917	148539037
ENSBTAG00000029798	bta-mir-532	X	+	92886501	92886586
ENSBTAG00000002561	CCDC120	X	+	92224131	92231344
ENSBTAG00000045940	MGC148328	X	-	25444909	25445676
ENSBTAG00000038630	KLHL34	X	+	128884989	128886938
ENSBTAG00000046475	U6	X	+	73683358	73683464
ENSBTAG00000029807	bta-mir-450a-1	X	-	18179070	18179151
ENSBTAG00000019779	RAB39B	X	+	38586279	38590528
ENSBTAG00000011144	ENSBTAG00000011144	X	-	38667358	38672737
ENSBTAG00000004324	ENSBTAG00000004324	X	-	114437600	114441135
ENSBTAG00000019993	APLN	X	-	13559123	13564931
ENSBTAG00000027867	ENSBTAG00000027867	X	-	75452079	75509001
ENSBTAG00000004962	BCORL1	X	+	13866665	13906285
ENSBTAG00000045246	U1	X	-	123004242	123004409
ENSBTAG00000046476	IGSF1	X	-	15186560	15201911
ENSBTAG00000021344	USP26	X	-	16857812	16860502
ENSBTAG00000033749	ENSBTAG00000033749	X	-	42130045	42131016
ENSBTAG00000047545	RGAG4	X	+	83676302	83678026
ENSBTAG00000044436	ENSBTAG00000044436	X	+	117482295	117482386
ENSBTAG00000047994	ENSBTAG00000047994	X	-	15127648	15128637
ENSBTAG00000012163	ITGB1BP2	X	-	84657971	84661552
ENSBTAG00000031523	ENSBTAG00000031523	X	-	102588097	102590541
ENSBTAG00000045877	TSC22D3	X	+	59707292	59772737
ENSBTAG00000047601	MGC140151	X	+	57142324	57143923
ENSBTAG00000010146	PLXNB3	X	+	39898642	39910712
ENSBTAG00000008555	P2RY10	X	-	78379315	78398023
ENSBTAG00000037650	RGAG1	X	+	63334010	63338678
ENSBTAG00000038595	MAGEB16	X	-	112749384	112760963
ENSBTAG00000026451	ENSBTAG00000026451	X	-	32611007	32611744
ENSBTAG00000045564	ENSBTAG00000045564	X	+	126641463	126641967
ENSBTAG00000047878	ENSBTAG00000047878	X	+	29112774	29112890
ENSBTAG00000014485	POF1B	X	+	74869019	74967178
ENSBTAG00000046147	ENSBTAG00000046147	X	-	90724329	90724421
ENSBTAG00000015251	ALG13	X	+	65187598	65222812
ENSBTAG00000015196	PHF6	X	+	18048862	18085914
ENSBTAG00000032485	LHFPL1	X	-	68428002	68491176
ENSBTAG00000046565	ENSBTAG00000046565	X	-	32834122	32835672
ENSBTAG00000012281	AWAT2	X	+	85700206	85702893
ENSBTAG00000009198	ASB9	X	+	135474903	135503525
ENSBTAG00000014634	ENSBTAG00000014634	X	+	47028835	47029865
ENSBTAG00000004879	FOXO4	X	-	84822740	84831551
ENSBTAG00000045501	U6	X	-	140472913	140473020
ENSBTAG00000046603	ENSBTAG00000046603	X	-	75524158	75524241
